transaction_id,date,product_id,region,channel,units_sold,avg_price,discount_pct,revenue,days_since_launch
6b8f12e8-72f3-4de7-88e0-b35645fab960,2020-05-11,PC015,Bandung,Hypermarket,7,16238.57,10,113669.99,-204
82bd504c-3089-44dd-a7e5-69ecc650ae53,2022-05-25,PC015,Makassar,Official Store,4,17105.98,5,68423.92,540
55f121f3-505e-4e2b-8d7f-7910dc485543,2020-12-02,PC006,Jakarta,Alfamart,5,32854.16,5,164270.78,-419
fe94e5d8-28d8-4183-a8ed-79d9d6d2a2b6,2025-05-21,PC002,Surabaya,Alfamart,4,28389.47,15,113557.88,1806
4df32c2c-2deb-464b-a545-4a0a7bcf08e0,2025-03-15,PC001,Palembang,Hypermarket,4,24046.96,20,96187.84,1855
e4525316-5612-4675-8e09-36a03ea66ac6,2023-02-05,PC012,Yogyakarta,Indomaret,5,24842.52,10,124212.59,549
3646b093-9e4c-4d27-8bc9-c2a2b655ad76,2025-02-26,PC003,Palembang,Indomaret,5,26034.11,0,130170.56,1804
8281e00d-977f-448a-b3ae-af5dd12bcb17,2023-02-07,PC004,Surabaya,Hypermarket,7,22046.35,10,154324.44,647
67d5a726-1923-4e90-8b33-7d3ed2d85fb3,2025-12-31,PC002,Bali,Hypermarket,3,30135.89,10,90407.66,2030
87ff6754-bad6-4078-ac4f-ce8eb4607854,2022-02-21,PC012,Jakarta,Tokopedia,5,29002.84,0,145014.2,200
eec093ed-1bf1-4b4b-a78e-ffbe9b1da0f3,2022-12-24,PC009,Palembang,Official Store,6,33585.48,0,201512.87,825
b81d4b6f-5b8c-49fb-b4b9-c88c81314d22,2024-01-14,PC012,Yogyakarta,Official Store,1,26794.09,5,26794.09,892
054a8138-84fd-4061-8d0c-403f5bc25729,2020-05-11,PC013,Denpasar,Tokopedia,4,32549.52,0,130198.09,-1344
f6543a73-c124-4897-a05c-05c095221b30,2022-12-28,PC002,Bali,Indomaret,3,27379.86,10,82139.57,931
b68a1998-68a8-4604-9851-8744eeb2015d,2023-10-23,PC001,Jakarta,Official Store,2,30606.01,5,61212.02,1346
e91f1f62-204b-4e09-b39a-e8255e8b416b,2023-12-08,PC011,Palembang,Official Store,6,34918.78,0,209512.67,607
df1fb1d4-d76b-4f24-81f6-89bb2860a3c8,2022-07-27,PC002,Bandung,Alfamart,3,31342.86,0,94028.58,777
7ef8af62-7e39-44d3-b7f8-b9480ecc595b,2021-03-21,PC013,Denpasar,Tokopedia,3,29709.78,0,89129.34,-1030
8e560351-0ee2-43e9-a6e4-f3627bec9eb2,2021-08-07,PC003,Palembang,Shopee,3,24901.09,10,74703.27,505
12829fd9-f88a-4339-9b96-81fe7bea19d0,2023-06-02,PC003,Jakarta,Indomaret,5,27879.16,0,139395.78,1169
900dd94c-df3b-4206-b9dc-6c830daafac0,2022-03-26,PC002,Medan,Shopee,4,27522.94,10,110091.76,654
146b9fcc-3d25-467e-b07b-a16ab1dc2e0e,2025-08-15,PC015,Medan,Official Store,1,17601.36,0,17601.36,1718
6ad1d021-df01-4876-8981-4f5723444abd,2020-05-31,PC003,Medan,Shopee,4,22220.2,15,88880.79,72
e64e0aae-858f-40c2-9b82-b272b6c053a8,2025-04-20,PC010,Yogyakarta,Tokopedia,4,39109.71,5,156438.85,764
38a10a24-9306-4302-a6f5-28c9694384bb,2022-02-20,PC010,Bali,Alfamart,3,39064.66,5,117193.97,-391
2b9c96b2-a81e-4329-8392-09c8a23ebc29,2020-04-14,PC009,Medan,Hypermarket,3,29647.11,10,88941.34,-159
82254d9a-25d5-445d-abda-42ed4d480443,2022-09-20,PC015,Bali,Hypermarket,3,18597.02,0,55791.07,658
940e0fa4-dc29-44c6-ac72-241c1602fe81,2024-05-22,PC002,Yogyakarta,Indomaret,6,31010.74,10,186064.47,1442
6492de56-81df-4bbe-9685-12a42b033f3d,2024-01-05,PC012,Bali,Alfamart,5,26926.56,10,134632.79,883
5255fec7-b04f-46ad-ab53-851bac596328,2020-03-24,PC007,Bali,Indomaret,2,35040.81,5,70081.62,-800
1bc980a8-954c-424f-b8fc-5623052f4393,2023-08-09,PC008,Bandung,Indomaret,5,26375.74,5,131878.72,176
460d3823-20d0-44a3-86d2-0d44a99a6b38,2021-10-24,PC005,Surabaya,Official Store,4,34363.91,0,137455.65,-19
d07a25a3-dff3-42a0-bed0-7eca999bec5b,2025-05-24,PC004,Palembang,Shopee,6,18516.26,20,111097.56,1484
2d4c0d1b-889a-45e5-a584-3888d16a5c33,2020-04-05,PC007,Jakarta,Shopee,3,34067.06,15,102201.18,-788
d7365280-8328-463b-b5e7-4020be44d39d,2024-07-09,PC013,Bali,Indomaret,4,30174.88,0,120699.54,176
065ef21d-a68b-4f06-9972-d5f72cc6b0bd,2021-03-17,PC003,Medan,Indomaret,4,27700.08,0,110800.33,362
96cadccb-809e-493a-8279-8618e4b42367,2025-03-29,PC005,Bali,Alfamart,8,32426.84,5,259414.73,1233
46b7d33b-af11-47d2-8913-afededcf8f98,2020-07-03,PC009,Bali,Indomaret,2,34830.69,0,69661.38,-79
b1532995-0a54-4481-8001-1852ca784ece,2024-12-18,PC005,Medan,Official Store,2,29819.26,15,59638.51,1132
347ba732-e44b-4bd4-9d03-d853c5d87bb2,2025-08-16,PC008,Surabaya,Official Store,2,28521.39,0,57042.78,914
d69747d0-757b-45f0-b729-15f5ae374e75,2022-11-18,PC001,Jakarta,Shopee,4,28249.35,5,112997.42,1007
635685d5-cdb0-402b-b09a-2911aa2d4ce7,2024-11-05,PC013,Bandung,Shopee,4,30005.72,0,120022.88,295
336a8ed9-7b7d-498c-90fd-5d9867432e32,2020-03-27,PC003,Bandung,Indomaret,5,29011.81,0,145059.06,7
4ee7e4f8-200b-434f-a69d-2eff0d68a89c,2024-03-12,PC001,Yogyakarta,Shopee,3,24825.49,20,74476.47,1487
4ab2a408-c6d2-43bc-bf3d-466db49a6299,2025-09-13,PC013,Jakarta,Shopee,2,30001.37,10,60002.75,607
24396207-1059-42a4-9666-5dd0a2a13489,2021-10-28,PC003,Medan,Official Store,4,28791.27,0,115165.08,587
e131de51-2d5d-4da4-8283-56d347788fd6,2022-05-03,PC006,Yogyakarta,Tokopedia,4,32210.73,10,128842.92,98
f8efb1d6-e6cf-48a7-b845-8357fd5ca921,2024-11-07,PC009,Semarang,Indomaret,4,33371.64,0,133486.55,1509
4577adad-2a92-4317-b3d0-8d4e39fa5e03,2020-07-20,PC004,Medan,Tokopedia,5,24493.51,0,122467.55,-285
b50f6250-18c4-4d58-96c1-911989e5d87b,2020-03-14,PC013,Bandung,Official Store,4,32299.29,0,129197.15,-1402
f5384f41-a421-4b54-8a02-ff590c0f93ff,2025-09-15,PC004,Semarang,Shopee,2,24061.31,5,48122.63,1598
594cfba9-c6a4-4a3a-bc63-075c2def230c,2023-02-04,PC002,Palembang,Hypermarket,4,32344.98,5,129379.92,969
7b9a2218-23c0-40e8-9095-9a3e21805c17,2025-06-04,PC014,Medan,Shopee,4,33287.07,5,133148.29,368
a34b01f4-4066-4987-b939-c5fcb5ea3140,2023-06-13,PC007,Semarang,Shopee,5,40887.68,0,204438.38,376
4acc5c30-12ed-479e-8593-a4d1aa005b8e,2025-10-11,PC001,Surabaya,Indomaret,5,33369.89,0,166849.44,2065
df0e46bb-6d07-440d-a350-417a9988e1d0,2025-02-06,PC012,Semarang,Tokopedia,2,26207.67,10,52415.34,1281
b89c2bd8-f7fa-4f66-b01f-125ebb365754,2021-12-21,PC007,Medan,Alfamart,3,40117.66,0,120352.99,-163
7e8b73bf-45d1-467d-9b5d-3d75674a4375,2025-07-27,PC012,Yogyakarta,Shopee,5,25732.4,10,128662.01,1452
24619b0f-79c6-4bdc-89a2-4588b136911c,2022-03-15,PC010,Semarang,Official Store,4,35877.48,15,143509.91,-368
06e8abd2-d7bb-47e6-99c6-c86c1878e3e8,2024-02-22,PC001,Semarang,Alfamart,3,30589.66,5,91768.98,1468
fd367ad8-dbd9-417d-826d-ead6be1a5ee2,2023-02-28,PC010,Bali,Official Store,4,43853.42,0,175413.68,-18
ffbfbb80-72ad-479c-903c-45c0f3609f36,2023-06-29,PC015,Yogyakarta,Alfamart,3,18791.41,0,56374.22,940
1de46e95-6771-4eaf-a0bc-82e695bb3c5d,2025-02-05,PC002,Medan,Alfamart,6,28188.99,10,169133.95,1701
48c7a9a7-f661-456e-ac5a-b5a0571eb552,2020-08-09,PC010,Jakarta,Indomaret,3,40776.05,5,122328.14,-951
c81edba7-cbfb-4ecd-9b5d-887bb45db68e,2020-01-31,PC008,Medan,Alfamart,3,27420.97,5,82262.92,-1110
a62482a2-ee8f-4942-93b5-92d9989a2076,2025-10-28,PC011,Denpasar,Alfamart,5,36436.29,0,182181.43,1297
817f9118-b359-4ac8-8544-97b01937ead9,2024-06-18,PC009,Jakarta,Alfamart,5,32555.58,0,162777.89,1367
5ce34cdb-52f9-4d73-819a-7d9d57de3742,2022-02-18,PC001,Medan,Official Store,7,27858.75,10,195011.24,734
9bb8c165-0886-411b-9e68-8364fa42214d,2023-06-02,PC002,Bandung,Shopee,5,33253.3,0,166266.48,1087
f43184fa-1175-4222-b94f-8bab232aac0d,2024-09-09,PC014,Medan,Alfamart,6,37419.79,0,224518.71,100
0ddda084-5e2b-414c-91b2-e2830c2b498a,2021-03-03,PC011,Denpasar,Tokopedia,3,31327.15,10,93981.46,-403
8adccc66-b993-42ec-86cc-06e5cb7fa296,2022-05-04,PC001,Yogyakarta,Hypermarket,5,24786.16,20,123930.82,809
a8d33388-59bd-4323-9871-666dc8dc7bbd,2021-04-15,PC014,Jakarta,Tokopedia,4,38419.51,0,153678.04,-1143
0541a0f9-7d6d-4e68-9dcb-6a952fcac5cd,2025-10-26,PC012,Bandung,Indomaret,4,28978.68,5,115914.71,1543
a5dc673b-5224-4290-82e9-b58e4af09e60,2025-07-15,PC013,Jakarta,Indomaret,5,29644.12,0,148220.58,547
6f0f40e2-b7b9-4aa4-ba7e-f1b712d1e103,2022-05-09,PC007,Semarang,Alfamart,5,40739.51,0,203697.57,-24
1aed3dbc-6179-41a7-a683-391f14fba690,2025-12-05,PC007,Palembang,Alfamart,7,33902.13,15,237314.93,1282
f8d34f2a-1c9f-4cc0-86af-93886fd4e280,2020-05-15,PC009,Jakarta,Hypermarket,2,35421.53,0,70843.06,-128
eaa60a47-f71d-4918-8981-d3cbda88ea0c,2020-11-29,PC003,Jakarta,Tokopedia,3,27320.24,5,81960.73,254
c90f2a67-2658-43ef-9b49-1dbd13293d73,2021-04-11,PC002,Surabaya,Official Store,4,33560.79,0,134243.17,305
319ecf2c-f68b-4d28-ad30-5ab24465b176,2024-11-28,PC009,Semarang,Indomaret,7,30986.37,10,216904.61,1530
af72423f-105e-4b96-bfbb-7badf956b1a1,2020-03-20,PC008,Medan,Alfamart,6,28864.43,0,173186.61,-1061
b9e2e1b6-b4c8-4b55-90e6-1368dd1715d6,2021-11-26,PC009,Makassar,Indomaret,5,29374.13,15,146870.63,432
f6f4033b-380b-4c92-ba98-12996a8efdc3,2020-01-05,PC011,Palembang,Official Store,3,28792.29,20,86376.88,-826
74d7f663-6890-4508-9a15-2758bae0d9ae,2021-03-10,PC003,Bandung,Shopee,5,24351.15,15,121755.77,355
6b29d660-166a-4001-a061-e78d4479ae53,2025-01-03,PC003,Surabaya,Official Store,6,26755.83,5,160534.96,1750
59bd281e-eed8-4d3a-8df1-d9ad8a2f5c17,2025-03-29,PC002,Palembang,Hypermarket,6,32336.25,0,194017.53,1753
111927e1-f7d4-4561-8ad3-ac78a47f3d1c,2024-08-25,PC008,Surabaya,Shopee,2,27043.42,0,54086.83,558
708aa760-dd0d-4ef1-a56a-c72230ded89b,2021-03-03,PC007,Palembang,Alfamart,5,41718.2,0,208590.99,-456
af28eae3-b3dd-410f-8d95-e5b0142528d7,2025-10-08,PC008,Yogyakarta,Official Store,4,26339.55,0,105358.19,967
ea4c2aff-fe2c-4528-9a91-5c4fe9c585bb,2022-12-17,PC003,Bandung,Official Store,6,25926.05,5,155556.3,1002
382aa3fc-494e-4b45-9030-83b9b1720faa,2021-11-06,PC008,Medan,Indomaret,2,27434.14,5,54868.27,-465
97c72d61-4ce1-465a-adba-5f29edd26045,2025-01-21,PC009,Yogyakarta,Hypermarket,3,31466.75,10,94400.25,1584
593632a3-6f3b-4eac-b2eb-5ee710d550c7,2025-03-16,PC005,Bandung,Tokopedia,4,35836.23,0,143344.94,1220
968e1c7b-79b4-4237-9f36-5d51a496969f,2021-05-17,PC005,Medan,Hypermarket,5,36201.2,0,181006.02,-179
b52ee5be-a5bd-48ee-ae8c-69949c6cf06a,2025-04-06,PC004,Denpasar,Shopee,7,24519.8,0,171638.61,1436
d3e10dde-eb2e-4411-9560-f81fb1573d5c,2022-05-01,PC012,Makassar,Tokopedia,7,28305.54,0,198138.79,269
dc47307e-b75d-4a32-9360-8b78ea90f30f,2024-05-22,PC008,Yogyakarta,Shopee,2,25987.01,0,51974.02,463
e3772d38-4b4c-49b4-82a4-8abf7565de0e,2023-11-03,PC007,Denpasar,Hypermarket,4,37626.5,0,150505.98,519
8a3e7674-1c3b-4110-856e-f1c8a62a1199,2022-07-24,PC008,Jakarta,Official Store,6,27192.16,5,163152.96,-205
5c3b54b1-fb2e-40d9-8864-195ed24f6f7f,2024-12-03,PC004,Makassar,Indomaret,4,21850.11,10,87400.45,1312
0fadef98-78c7-4097-9eed-08dd184232dd,2024-06-16,PC008,Medan,Official Store,7,27521.18,0,192648.29,488
4f6befab-cd76-4b1d-b0be-216ef006382c,2025-11-21,PC008,Jakarta,Alfamart,2,27318.11,0,54636.22,1011
e3bf69fb-7430-4a5a-8ed4-dd7838f11b8c,2020-07-21,PC003,Surabaya,Tokopedia,2,25511.68,5,51023.37,123
74118bfe-dd90-46de-b46e-6f14ab6b4202,2025-03-12,PC006,Palembang,Indomaret,4,33815.38,10,135261.51,1142
f9bdae89-32d9-461a-883c-7b3511f07325,2020-07-26,PC006,Yogyakarta,Hypermarket,5,37788.02,0,188940.11,-548
dc2ab305-db6b-4efb-af3f-9f3f4db3201c,2020-11-13,PC002,Bandung,Indomaret,4,31784.86,0,127139.42,156
829297b8-a1ec-4fce-91e7-5952972fd4d4,2021-04-10,PC008,Palembang,Tokopedia,3,26311.98,0,78935.95,-675
e723c741-149e-458e-bf7f-1e1cc4685200,2021-10-08,PC001,Bali,Hypermarket,2,31912.99,0,63825.98,601
d7fb061b-6f37-4887-95d3-8c4a155c1fb2,2025-04-05,PC013,Makassar,Official Store,6,28545.69,10,171274.12,446
f30e9b23-1560-44f6-9837-282d35efb146,2023-11-24,PC006,Denpasar,Tokopedia,5,37650.61,0,188253.07,668
82622b48-874a-491e-a291-f13cdc346a90,2025-03-23,PC010,Yogyakarta,Alfamart,4,38654.17,10,154616.67,736
2c2eb8c5-35a9-42c3-9a76-00addcb858ee,2025-12-30,PC012,Bali,Hypermarket,6,24014.44,20,144086.64,1608
edf3b329-2443-4a3d-b3c7-1d1a84de564d,2024-01-01,PC001,Denpasar,Alfamart,5,27754.27,10,138771.36,1416
3479033f-a39d-4cfe-898d-d9a8794040a6,2020-08-22,PC004,Yogyakarta,Tokopedia,2,26171.98,0,52343.97,-252
98675781-2fff-4011-af14-3e748bafd77d,2025-01-25,PC005,Semarang,Alfamart,2,34079.67,0,68159.33,1170
8b82b54a-6544-44f6-9395-96e6bbbbec63,2024-04-06,PC008,Semarang,Hypermarket,6,22096.66,15,132579.97,417
31e24184-b27d-4fdf-819f-2f59a0ece81e,2020-02-09,PC005,Medan,Official Store,2,30002.8,15,60005.6,-642
aaae3505-6888-4cdd-953f-28c58a047cc3,2024-08-28,PC013,Jakarta,Shopee,5,29633.59,0,148167.93,226
8c15c034-f031-4c5a-89a9-f0f5b0d96b30,2021-06-01,PC015,Yogyakarta,Shopee,3,14117.88,15,42353.63,182
459a8a3f-755d-47c3-80b9-41359e0e93b7,2024-07-01,PC008,Makassar,Indomaret,6,28270.63,0,169623.76,503
98d9da6f-2e6b-4f56-bd9e-4667502781d5,2020-12-23,PC009,Yogyakarta,Indomaret,2,29041.53,10,58083.06,94
69fbdc6d-7a19-4366-8c56-5e45e5236f8e,2023-12-05,PC003,Surabaya,Shopee,3,27521.21,0,82563.64,1355
f00391c1-59b1-4723-9156-99ebd2460a6d,2024-03-27,PC003,Medan,Hypermarket,3,28427.36,0,85282.08,1468
27c1c3b2-40a3-4c96-b018-275040545003,2020-10-17,PC001,Bandung,Official Store,4,30268.73,0,121074.93,245
12b28284-a69f-4d1f-9ed2-9592952d6354,2020-08-05,PC004,Bandung,Shopee,7,21359.6,10,149517.19,-269
4db9fc71-3047-49ec-9dbd-7c8072d29211,2024-03-02,PC009,Jakarta,Hypermarket,6,32475.2,0,194851.19,1259
11edf12a-3084-43eb-acf1-08cb23e4ff55,2020-10-09,PC010,Bali,Indomaret,2,40925.68,0,81851.37,-890
08895668-6f61-4b9a-a0cb-38649ddbae4d,2021-10-21,PC006,Semarang,Tokopedia,6,28307.47,15,169844.82,-96
e93315b8-766a-4941-8708-7fc81aa5555f,2022-03-17,PC003,Makassar,Indomaret,8,22051.13,15,176409.04,727
baa6920d-27f5-42c0-bbfc-7d359a71312f,2025-05-31,PC014,Semarang,Tokopedia,4,33410.88,15,133643.51,364
17dd65fd-b3c3-4f57-9218-fbe73f8b6e8f,2021-05-23,PC010,Semarang,Tokopedia,7,38334.38,5,268340.67,-664
d06afec4-2e8e-4f43-9b66-7689605d7a53,2023-11-27,PC005,Bali,Alfamart,4,36396.53,0,145586.13,745
a18d5f8c-8b8c-4971-a47d-2136dded7f97,2020-12-05,PC014,Bali,Official Store,7,32452.28,15,227165.99,-1274
b083775c-9630-4f7a-862c-4df613793cc9,2021-01-07,PC011,Palembang,Indomaret,4,34732.88,5,138931.53,-458
1e9aae28-66ba-4b6d-b6bc-43e17b5d7c63,2025-05-18,PC007,Bali,Alfamart,7,39913.0,0,279391.03,1081
da78c7ca-604e-4de9-a379-b21fd71c3d29,2023-03-21,PC004,Semarang,Alfamart,2,21254.06,10,42508.12,689
c3ef9fbc-898e-425a-9c5f-7e5831c64463,2020-07-08,PC013,Palembang,Alfamart,3,31771.09,5,95313.26,-1286
09c8fc47-2b95-4342-890f-609a2a00bcb5,2024-03-04,PC013,Medan,Indomaret,5,27072.05,10,135360.23,49
db86ecce-c38d-40ae-8d56-e98da6b7f13d,2022-05-08,PC005,Semarang,Hypermarket,3,31039.1,15,93117.29,177
e0753c16-31ef-46e2-9307-bca2a189ee9b,2025-01-18,PC005,Yogyakarta,Indomaret,7,34872.77,0,244109.37,1163
b98eb73b-5537-4df7-977c-33963a442981,2021-05-14,PC006,Bali,Alfamart,5,33047.38,10,165236.89,-256
35e7eb4a-c101-46d6-a9e8-08ed0af363e8,2022-01-31,PC011,Jakarta,Shopee,5,33850.36,0,169251.8,-69
c66e8a16-fdbf-4520-8228-65ae3eaf00ae,2024-08-07,PC008,Palembang,Indomaret,3,26550.53,0,79651.59,540
08266e40-4c1d-4bcf-a2f2-946ac4cd8c65,2021-05-17,PC007,Bali,Alfamart,3,35428.07,15,106284.21,-381
e367f1d4-93d0-4da0-bb63-600d87e66152,2021-10-09,PC012,Jakarta,Official Store,2,24910.98,20,49821.95,65
f713de33-2bb8-406c-8c8a-24a81443fdc9,2021-02-17,PC006,Bandung,Hypermarket,6,34960.27,0,209761.65,-342
ffe5d87d-dcad-4129-ba28-0d92086c7192,2024-05-14,PC006,Makassar,Tokopedia,4,32400.04,5,129600.17,840
999da4b8-4531-4591-9e4a-f0356ca8a733,2022-03-17,PC003,Semarang,Alfamart,6,28853.79,0,173122.73,727
f35e279d-5eab-4e5c-b273-d20b61e55ddb,2024-11-25,PC011,Makassar,Alfamart,4,27497.56,15,109990.25,960
5cc0a946-ec57-44ce-b65a-449b92b2ac43,2022-10-12,PC006,Bandung,Alfamart,6,31922.41,5,191534.48,260
08ac932a-36f6-436c-9112-2463c9d0e603,2022-06-17,PC009,Jakarta,Alfamart,4,34249.78,0,136999.13,635
16041128-5ace-4c2d-8db6-d5cddeab1f18,2025-10-16,PC008,Denpasar,Tokopedia,3,27386.82,5,82160.45,975
840d10c1-3857-4eb6-87cb-bc03f32d476c,2023-05-21,PC002,Medan,Official Store,3,28999.97,5,86999.91,1075
4b8df39a-ad2b-45be-885e-402a34789ab6,2022-03-08,PC003,Palembang,Shopee,5,26312.75,0,131563.74,718
f45d4e27-da89-4301-a77f-5a2ecbc71446,2023-08-24,PC014,Palembang,Official Store,4,38266.47,0,153065.87,-282
227501ea-b447-4e12-8512-668521e38099,2023-04-08,PC005,Yogyakarta,Indomaret,5,33832.1,0,169160.52,512
4c6ea508-74fb-4788-9e05-27fc66ccf6e3,2020-05-29,PC005,Yogyakarta,Official Store,11,36657.95,0,403237.48,-532
6c69f2ab-1644-44b0-9ff6-a9c0745854db,2025-04-13,PC012,Surabaya,Tokopedia,4,28406.69,5,113626.74,1347
ed3a244c-8908-45ac-aa62-cf48bd281020,2022-06-13,PC014,Denpasar,Tokopedia,3,39829.94,0,119489.81,-719
367399dd-5c30-439f-bdcf-2a78facc5268,2023-12-23,PC004,Bandung,Official Store,3,26221.75,0,78665.26,966
8fd864f3-4f8d-48fc-88a6-35e7434ee6b4,2025-03-17,PC002,Medan,Alfamart,3,29081.35,10,87244.05,1741
421bb95b-6dbc-4de5-98eb-f6f31a1c1cd3,2025-09-15,PC015,Denpasar,Hypermarket,5,17108.83,5,85544.14,1749
73c8533f-1d5f-4d30-9efb-69df97899531,2023-03-13,PC015,Palembang,Alfamart,1,16927.31,0,16927.31,832
472ea88f-2a07-4d8a-974f-b05f79cdb427,2022-02-22,PC008,Palembang,Indomaret,3,26991.02,5,80973.05,-357
9704411e-ab34-4a25-a42f-08eb83cedbd1,2021-11-21,PC009,Bandung,Official Store,4,32286.1,0,129144.41,427
6de5699c-e455-4087-9de0-1ea2da0caa6e,2025-12-17,PC014,Palembang,Hypermarket,2,39335.4,0,78670.8,564
e6ab5a70-accd-4fdc-bf9e-ce25e44d1f02,2022-02-23,PC005,Palembang,Tokopedia,2,28790.48,15,57580.95,103
a05d2eb6-1b59-476f-a817-b17ee1271531,2025-03-20,PC002,Semarang,Indomaret,3,29655.44,5,88966.31,1744
9a26aad0-463e-4db8-855b-ce773b3320a6,2020-04-03,PC003,Semarang,Alfamart,5,26570.54,5,132852.69,14
40564404-c74f-4812-8733-32d56563d3f7,2024-07-07,PC008,Medan,Shopee,6,29283.12,0,175698.73,509
028f1f33-5079-4114-b505-85b55c10b7e4,2021-07-23,PC012,Bali,Shopee,3,26422.04,10,79266.12,-13
b95b7c6c-939a-47bc-8d03-0105253d76a3,2025-03-26,PC005,Semarang,Official Store,4,35783.88,0,143135.53,1230
8629fb52-3cbd-4740-9e2d-e7e939ff1faf,2021-07-05,PC015,Medan,Tokopedia,4,14954.51,20,59818.03,216
0fd5cd2f-b86e-43d7-bfa2-4b7694ddc696,2023-11-25,PC007,Semarang,Hypermarket,7,32560.43,20,227922.98,541
3fd616f2-b307-4e43-bf73-98d7a7fda8e5,2024-02-06,PC009,Bandung,Hypermarket,3,35484.1,0,106452.29,1234
1645ce5b-2230-4d27-8710-390a756a8ee6,2024-02-26,PC001,Semarang,Hypermarket,2,32116.86,0,64233.72,1472
b5206a4b-a6f0-476b-8f14-baa8b45413b5,2020-02-03,PC005,Jakarta,Official Store,4,33112.6,0,132450.4,-648
3c98ac50-8fb5-42ca-a889-b58cd7dee3f8,2022-02-08,PC009,Medan,Shopee,2,29853.25,5,59706.5,506
1580d055-7651-4063-8e44-78730785ccea,2020-11-17,PC009,Denpasar,Indomaret,6,32933.44,5,197600.63,58
15a80c75-60df-4711-b470-903d4716d2f5,2021-04-05,PC006,Medan,Alfamart,5,37388.8,0,186944.02,-295
cc3588d8-8d18-4222-bcf8-f212fb82c5b2,2025-08-19,PC011,Denpasar,Official Store,4,34919.48,0,139677.91,1227
a246d1fa-b40f-4157-8621-12223537195c,2024-02-19,PC012,Bandung,Alfamart,4,31051.28,0,124205.1,928
49420895-9789-483f-8cac-644fc013343f,2021-05-13,PC008,Denpasar,Tokopedia,4,25485.05,5,101940.22,-642
95ac5450-2422-4094-bd93-717117ac0806,2021-11-08,PC008,Medan,Indomaret,5,23591.51,10,117957.53,-463
a2eab629-8b23-45e9-a67a-f8132ab6c7ca,2021-12-11,PC009,Yogyakarta,Hypermarket,1,34912.01,0,34912.01,447
a30016c5-fe0e-4dfa-b8c8-8377d1576304,2021-03-06,PC007,Semarang,Tokopedia,7,38944.69,0,272612.85,-453
275a77e8-dc7b-45b4-bfba-329b71333e97,2020-01-19,PC009,Semarang,Shopee,5,33168.09,0,165840.46,-245
d7d4bd12-652d-4cc1-9915-c552dc3fa6a8,2023-02-25,PC011,Jakarta,Official Store,5,35271.97,0,176359.84,321
afad7d87-35f3-4a6f-87cc-39a8edada278,2021-06-29,PC010,Denpasar,Hypermarket,5,39504.32,0,197521.58,-627
b28adc14-4b6d-4fc1-b1bb-84b187a9d999,2020-03-23,PC006,Denpasar,Hypermarket,4,29517.11,15,118068.42,-673
5ce2deb7-f6b7-4fd0-802b-ae972aefde9e,2021-04-21,PC007,Palembang,Tokopedia,5,38723.52,0,193617.58,-407
cfb92eb2-b1a6-4a5d-89b4-59bcdf83bef0,2024-06-26,PC001,Yogyakarta,Shopee,2,29130.47,5,58260.94,1593
9860c59f-e0e0-4a4c-93b6-e894e53995d1,2020-12-22,PC010,Bali,Tokopedia,3,41418.4,0,124255.19,-816
a14fc36a-474f-42ec-a226-377bc3c47e88,2020-12-14,PC012,Yogyakarta,Hypermarket,3,30867.73,0,92603.19,-234
7f50dba3-f3d7-4a5d-9ec2-71931d963340,2021-03-17,PC009,Jakarta,Tokopedia,7,31043.33,5,217303.33,178
324f3e40-9416-452b-92a8-260e5c1dc772,2024-10-13,PC009,Bandung,Shopee,3,28447.53,10,85342.59,1484
b0f1d58d-72c0-4da0-942a-032aaca1a447,2022-02-10,PC008,Denpasar,Official Store,5,25433.42,5,127167.09,-369
6616ff41-3140-4aea-b5f5-bd441592edc1,2021-03-04,PC001,Semarang,Tokopedia,6,32356.0,0,194136.01,383
c8491fd8-7980-403d-93aa-7ec246d91edf,2023-03-11,PC002,Medan,Tokopedia,6,28417.0,15,170502.02,1004
ec6a6303-9d06-48eb-bcfd-a9b350bf2fab,2021-05-04,PC006,Surabaya,Hypermarket,5,30780.12,10,153900.6,-266
85fa6bff-6d1e-4ce7-8c95-67463a02bc04,2022-02-25,PC008,Palembang,Shopee,3,26488.72,0,79466.17,-354
09d6dc9c-8566-469c-9bd2-ac5ad422fd33,2024-04-22,PC004,Denpasar,Shopee,4,24370.8,0,97483.21,1087
9d758608-8d79-4391-85b5-dea5100c9ab5,2024-04-08,PC011,Surabaya,Alfamart,2,32152.09,5,64304.19,729
44444525-5d78-44ac-b0a1-8b19992fe173,2020-03-23,PC014,Medan,Indomaret,6,39207.06,0,235242.33,-1531
4dd78508-0d3f-4ddc-9543-1fd3e0f6936a,2020-08-20,PC005,Makassar,Tokopedia,5,35941.98,0,179709.92,-449
2cf7f3c6-a67b-4fa2-af15-77379a1d7db4,2023-02-14,PC011,Surabaya,Tokopedia,3,34744.85,0,104234.54,310
438eb0dd-0e3b-4877-bce4-d52509a88dcb,2025-12-03,PC015,Makassar,Tokopedia,3,15947.67,10,47843.02,1828
fb35f36c-5cea-4dee-903d-bd0283972dbe,2020-08-16,PC008,Jakarta,Tokopedia,3,25964.79,0,77894.36,-912
5d10ac18-f297-4fff-85ce-52354b9137cc,2021-08-20,PC011,Denpasar,Shopee,1,36039.12,0,36039.12,-233
637965ca-ef70-4af2-9922-37c4571973f7,2020-05-20,PC012,Medan,Tokopedia,5,27277.7,5,136388.48,-442
